id,carat,cut,color,clarity,depth,table,x,y,z,price
28412,1.02,Premium,F,VS1,61.9,58.0,6.5,6.45,4.01,8.921
28413,0.51,Premium,E,VS2,61.4,56.0,5.18,5.15,3.17,7.458
28414,0.9,Very Good,D,SI1,62.7,56.0,6.12,6.16,3.85,8.385
28415,2.24,Ideal,J,VS2,61.8,54.0,8.41,8.36,5.18,9.637
28416,0.71,Very Good,I,SI2,60.4,59.0,5.76,5.79,3.49,7.602
28417,1.01,Good,G,VVS2,62.4,61.0,6.34,6.38,3.97,8.873
28418,0.41,Ideal,F,IF,61.9,56.0,4.77,4.79,2.96,7.272
28419,1.06,Very Good,H,VS2,60.7,59.0,6.56,6.63,4.0,8.597
28420,1.0,Ideal,I,SI1,59.8,57.0,6.5,6.44,3.87,8.343
28421,0.41,Good,G,I1,63.8,56.0,4.74,4.7,3.01,6.397
28422,0.35,Premium,H,SI2,61.6,58.0,4.54,4.49,2.78,6.339
28423,0.25,Very Good,F,VVS2,62.2,57.0,4.01,4.04,2.5,6.45
28424,0.7,Ideal,J,SI2,60.9,57.0,5.72,5.76,3.49,7.513
28425,0.7,Premium,E,VS1,59.6,57.0,5.91,5.83,3.5,7.944
28426,0.24,Ideal,G,IF,61.8,55.0,3.99,4.02,2.47,6.326
28427,0.38,Ideal,I,VVS2,63.4,53.0,4.61,4.63,2.93,6.696
28428,0.43,Premium,F,VVS1,60.3,58.0,4.91,4.88,2.95,7.26
28429,0.38,Premium,F,VS2,60.5,59.0,4.67,4.72,2.84,6.685
28430,0.56,Premium,E,VVS2,61.5,58.0,5.3,5.33,3.27,7.731
28431,1.01,Very Good,I,SI1,62.0,58.0,6.43,6.47,4.0,8.251
28432,0.33,Very Good,D,VS2,60.0,62.0,4.47,4.49,2.69,6.657
28433,0.55,Ideal,H,SI1,60.8,56.0,5.3,5.33,3.23,7.368
28434,1.04,Premium,I,SI2,62.0,57.0,6.53,6.47,4.03,8.236
28435,0.9,Premium,E,SI1,60.3,56.0,6.29,6.21,3.77,8.345
28436,1.66,Premium,J,VVS2,62.6,59.0,7.58,7.54,4.73,9.217
28437,0.72,Ideal,G,VS1,61.3,56.0,5.75,5.8,3.54,8.154
28438,0.3,Premium,I,VVS1,60.5,60.0,4.34,4.32,2.62,6.564
28439,0.39,Premium,E,VS1,59.6,60.0,4.75,4.72,2.82,7.0
28440,0.3,Very Good,G,VS1,62.6,56.0,4.29,4.31,2.69,6.365
28441,1.2,Ideal,I,VS1,59.3,57.0,6.95,7.04,4.15,8.66
28442,1.01,Premium,H,SI2,59.4,62.0,6.47,6.43,3.83,8.034
28443,0.53,Ideal,E,VS2,61.4,55.0,5.19,5.24,3.2,7.442
28444,1.21,Ideal,H,SI1,60.9,56.0,6.89,6.94,4.21,8.963
28445,0.35,Ideal,D,VS2,60.6,57.0,4.63,4.58,2.79,6.871
28446,0.7,Very Good,H,VS2,62.9,58.0,5.6,5.65,3.54,7.73
28447,1.03,Very Good,E,SI2,61.7,54.9,6.46,6.52,4.01,8.593
28448,0.78,Ideal,J,VS2,62.3,55.0,5.88,5.91,3.67,7.806
28449,1.02,Premium,F,VS1,61.4,59.0,6.48,6.42,3.96,8.738
28450,1.16,Ideal,D,SI1,62.0,56.0,6.73,6.76,4.18,8.666
28451,1.12,Ideal,G,VS1,61.5,56.0,6.7,6.73,4.13,9.012
28452,1.7,Premium,G,VS1,61.2,57.0,7.73,7.64,4.7,9.769
28453,2.0,Ideal,H,SI2,61.5,57.0,8.04,8.0,4.93,9.44
28454,0.32,Premium,H,VVS2,62.2,58.0,4.33,4.38,2.71,6.4
28455,0.32,Ideal,E,VS2,61.7,55.0,4.42,4.36,2.71,6.802
28456,0.32,Ideal,D,VVS2,60.9,57.0,4.39,4.45,2.7,6.916
28457,0.51,Ideal,G,VS1,61.2,55.0,5.15,5.19,3.16,7.399
28458,1.0,Fair,F,SI1,65.4,59.0,6.27,6.2,4.08,8.476
28459,1.01,Good,G,VS2,63.6,56.0,6.31,6.24,3.99,9.228
28460,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,6.059
28461,1.01,Very Good,E,SI2,63.3,58.0,6.37,6.3,4.01,8.43
28462,1.44,Premium,F,SI1,62.9,58.0,7.2,7.14,4.51,9.175
28463,0.42,Premium,G,SI1,62.7,59.0,4.72,4.75,2.97,6.575
28464,1.02,Very Good,F,VVS2,59.4,59.0,6.58,6.69,3.94,9.063
28465,0.7,Fair,E,I1,66.1,58.0,5.61,5.51,3.67,7.149
28466,0.4,Ideal,G,SI1,62.3,54.0,4.74,4.77,2.96,6.608
28467,1.24,Ideal,I,VS2,61.8,56.0,6.86,6.89,4.25,8.929
28468,0.64,Very Good,G,SI1,64.0,53.8,5.49,5.53,3.53,7.418
28469,1.27,Ideal,F,VVS2,61.0,57.0,6.98,7.02,4.27,9.534
28470,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,9.518
28471,1.29,Ideal,H,SI1,61.8,55.0,6.99,6.95,4.31,8.924
28472,0.71,Premium,F,VS2,58.0,62.0,5.85,5.81,3.38,7.938
28473,1.5,Very Good,E,SI1,61.4,59.0,7.24,7.41,4.5,9.353
28474,1.04,Ideal,G,VS2,60.8,57.0,6.55,6.57,3.99,8.784
28475,0.63,Very Good,G,VS1,63.1,58.0,5.42,5.46,3.43,7.676
28476,0.41,Ideal,I,VVS1,62.3,53.0,4.77,4.79,2.98,6.666
28477,0.25,Good,D,VS1,57.6,60.0,4.15,4.18,2.4,5.989
28478,1.23,Very Good,F,VS1,59.3,59.0,6.98,7.01,4.15,9.269
28479,2.0,Premium,I,SI2,61.3,59.0,8.13,8.09,4.97,9.562
28480,0.68,Premium,F,VVS2,61.7,57.0,5.67,5.64,3.49,7.956
28481,1.22,Very Good,G,SI1,63.4,57.0,6.74,6.77,4.28,8.745
28482,0.9,Good,G,VS2,60.8,56.0,6.14,6.19,3.75,8.345
28483,0.51,Ideal,H,VS1,62.7,54.0,5.12,5.15,3.22,7.271
28484,1.11,Premium,F,VS2,61.3,56.0,6.68,6.63,4.08,8.879
28485,0.31,Ideal,E,VVS2,60.8,57.0,4.36,4.39,2.66,6.704
28486,1.0,Good,G,VS1,63.9,55.0,6.34,6.28,4.03,8.704
28487,1.01,Good,F,VS2,60.6,62.0,6.52,6.49,3.94,8.753
28488,1.5,Premium,G,VS1,62.4,60.0,7.29,7.22,4.53,9.473
28489,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,8.384
28490,0.3,Ideal,G,VVS1,61.4,56.0,4.32,4.34,2.66,6.603
28491,0.48,Premium,F,VS2,61.3,60.0,5.01,4.97,3.06,7.154
28492,0.78,Ideal,I,VS2,61.8,55.0,5.92,5.95,3.67,7.949
28493,1.2,Premium,G,VVS2,61.2,58.0,6.88,6.84,4.2,9.216
28494,0.33,Ideal,D,VS2,62.3,57.0,4.41,4.45,2.76,6.661
28495,0.7,Very Good,G,VS2,59.6,60.0,5.71,5.8,3.43,7.824
28496,2.01,Premium,F,SI2,58.4,59.0,8.26,8.24,4.82,9.519
28497,2.37,Ideal,J,VS2,62.2,57.0,8.58,8.52,5.32,9.728
28498,0.7,Ideal,H,SI2,61.6,56.0,5.69,5.71,3.51,7.697
28499,0.7,Very Good,J,VVS1,63.3,55.0,5.63,5.68,3.58,7.622
28500,0.38,Ideal,F,VVS2,60.8,53.0,4.72,4.76,2.88,6.87
28501,0.34,Good,I,SI1,63.7,54.0,4.43,4.48,2.84,6.103
28502,1.6,Ideal,G,VS1,62.0,54.0,7.53,7.5,4.6,9.744
28503,0.66,Good,G,VS1,61.6,61.0,5.56,5.63,3.43,7.668
28504,0.5,Ideal,E,VS2,61.5,57.0,5.11,5.14,3.15,7.393
28505,0.32,Very Good,G,VS1,62.5,60.0,4.29,4.35,2.7,6.469
28506,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,8.041
28507,0.41,Very Good,J,VS1,60.8,61.0,4.72,4.79,2.89,6.472
28508,0.32,Ideal,F,VS2,62.4,54.0,4.4,4.38,2.74,6.719
28509,1.4,Ideal,J,VS2,62.2,57.0,7.17,7.08,4.43,8.8
28510,1.02,Ideal,F,VS2,62.7,57.0,6.44,6.47,4.05,8.797
28511,2.14,Very Good,I,SI1,61.3,61.0,8.28,8.32,5.09,9.666
28512,0.4,Ideal,E,VS1,62.4,54.0,4.73,4.75,2.96,6.858
28513,0.5,Premium,E,VS2,61.4,59.0,5.13,5.09,3.14,7.465
28514,1.02,Premium,G,VVS2,62.2,60.0,6.43,6.39,3.99,8.954
28515,0.4,Ideal,F,VVS1,61.7,57.0,4.72,4.75,2.92,7.028
28516,0.71,Ideal,I,SI1,61.3,56.0,5.72,5.75,3.52,7.886
28517,0.9,Very Good,G,SI2,60.8,57.0,6.2,6.24,3.78,8.271
28518,0.5,Premium,E,VS2,61.4,58.0,5.1,5.07,3.12,7.396
28519,1.51,Very Good,G,VS2,59.3,58.0,7.32,7.49,4.39,9.32
28520,0.3,Ideal,G,SI2,61.9,57.0,4.28,4.31,2.66,6.045
28521,2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,9.251
28522,0.34,Ideal,E,VVS1,61.4,56.0,4.51,4.54,2.78,6.88
28523,0.32,Premium,H,VS1,62.4,58.0,4.35,4.4,2.73,6.33
28524,0.5,Ideal,F,SI1,62.0,55.0,5.08,5.12,3.16,7.173
28525,0.27,Very Good,H,VVS2,61.2,58.0,4.16,4.2,2.56,6.098
28526,1.21,Ideal,H,SI1,62.2,54.0,6.8,6.86,4.25,8.836
28527,1.0,Fair,D,SI1,64.9,59.0,6.2,6.13,4.0,8.456
28528,1.2,Premium,J,SI1,58.5,61.0,6.95,6.89,4.05,8.472
28529,2.01,Ideal,H,SI1,62.1,56.0,8.11,8.08,5.03,9.597
28530,4.0,Very Good,I,I1,63.3,58.0,10.01,9.94,6.31,9.679
28531,1.63,Good,I,SI1,63.7,58.0,7.48,7.4,4.74,9.183
28532,1.1,Good,G,SI2,60.5,61.0,6.69,6.74,4.06,8.402
28533,0.3,Very Good,G,VVS1,62.8,58.0,4.27,4.3,2.69,6.671
28534,0.55,Premium,F,SI1,62.9,58.0,5.26,5.23,3.3,7.211
28535,2.01,Premium,I,SI1,58.9,59.0,8.26,8.22,4.85,9.529
28536,0.3,Fair,F,VS2,65.4,55.0,4.25,4.22,2.77,6.654
28537,1.19,Ideal,F,VS2,62.0,57.0,6.76,6.78,4.2,9.02
28538,1.2,Premium,J,SI2,61.8,56.0,6.85,6.81,4.22,8.337
28539,0.57,Ideal,E,VS1,61.5,55.0,5.35,5.37,3.3,7.68
28540,0.3,Ideal,G,VS1,61.5,57.0,4.34,4.31,2.66,6.654
28541,2.02,Very Good,D,SI2,62.3,56.0,7.99,8.06,5.0,9.756
28542,1.15,Ideal,H,I1,62.0,55.0,6.76,6.69,4.17,8.19
28543,0.37,Ideal,H,VVS1,61.4,55.0,4.64,4.67,2.86,6.703
28544,1.21,Ideal,G,VS2,61.2,57.0,6.9,6.85,4.21,8.961
28545,0.58,Ideal,I,VVS2,62.0,56.0,5.34,5.38,3.32,7.222
28546,1.06,Ideal,F,SI1,61.3,57.0,6.56,6.51,4.01,8.489
28547,2.02,Very Good,J,SI1,59.8,59.9,8.16,8.21,4.9,9.441
28548,0.33,Ideal,H,VS2,60.7,55.0,4.48,4.51,2.73,6.312
28549,0.77,Ideal,H,VS2,62.0,56.0,5.89,5.86,3.64,7.924
28550,0.3,Ideal,F,SI1,62.2,54.2,4.31,4.34,2.69,6.213
28551,1.51,Ideal,D,SI2,61.2,56.0,7.4,7.36,4.52,8.844
28552,1.02,Ideal,G,VS2,62.0,57.0,6.38,6.46,3.98,8.668
28553,0.8,Premium,F,SI1,62.7,58.0,5.91,5.93,3.71,7.973
28554,1.01,Good,E,SI1,64.1,59.0,6.31,6.35,4.06,8.389
28555,1.0,Ideal,F,VS2,62.0,55.0,6.43,6.48,4.0,8.673
28556,0.31,Premium,I,VVS1,62.2,60.0,4.32,4.3,2.68,6.596
28557,1.1,Ideal,G,SI1,61.6,56.0,6.59,6.68,4.09,8.632
28558,0.32,Ideal,F,VS2,61.6,57.0,4.43,4.4,2.72,6.719
28559,0.53,Ideal,E,VVS1,61.8,55.0,5.19,5.24,3.22,8.034
28560,0.31,Ideal,G,VVS1,62.3,53.0,4.37,4.42,2.74,6.657
28561,0.32,Ideal,H,VS1,62.9,54.0,4.41,4.37,2.76,6.579
28562,0.93,Very Good,J,VS2,63.3,61.0,6.19,6.14,3.9,8.073
28563,1.2,Premium,E,SI1,62.5,56.0,6.75,6.71,4.21,8.816
28564,0.53,Ideal,H,VVS1,61.3,56.0,5.22,5.24,3.21,7.485
28565,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,9.741
28566,0.55,Ideal,G,VVS2,60.5,58.0,5.3,5.34,3.22,7.609
28567,0.31,Ideal,E,IF,60.4,56.0,4.43,4.38,2.66,7.08
28568,0.3,Ideal,H,IF,61.5,56.0,4.32,4.33,2.66,6.639
28569,1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,8.734
28570,0.54,Very Good,E,VVS2,63.3,60.0,5.1,5.17,3.25,7.578
28571,0.52,Ideal,G,VS2,62.0,55.0,5.19,5.13,3.2,7.363
28572,0.4,Premium,D,SI2,61.9,58.0,4.71,4.73,2.92,6.501
28573,1.0,Ideal,I,SI1,62.8,56.0,6.33,6.38,3.99,8.352
28574,0.31,Ideal,I,VS2,61.4,55.0,4.35,4.41,2.69,6.114
28575,0.7,Good,I,SI1,64.3,57.0,5.59,5.63,3.61,7.618
28576,0.42,Ideal,F,VVS1,62.0,55.0,4.84,4.81,2.99,7.236
28577,1.51,Very Good,E,SI2,63.4,59.0,7.26,7.19,4.58,9.16
28578,0.3,Ideal,D,VS2,62.0,56.0,4.35,4.33,2.69,6.815
28579,1.09,Ideal,F,VVS2,62.5,55.0,6.6,6.52,4.1,9.195
28580,0.5,Fair,F,VS2,64.6,58.0,5.01,4.99,3.23,7.188
28581,0.56,Premium,F,VS1,58.2,60.0,5.41,5.38,3.14,7.609
28582,0.51,Good,F,VVS2,62.4,63.0,5.05,5.08,3.16,7.694
28583,0.34,Ideal,G,IF,61.9,54.0,4.5,4.52,2.79,6.881
28584,0.32,Premium,G,VS2,62.6,59.0,4.36,4.33,2.72,6.579
28585,0.57,Ideal,E,VS1,62.0,55.0,5.31,5.34,3.3,7.686
28586,0.92,Premium,D,SI2,59.4,59.0,6.39,6.28,3.76,8.263
28587,1.23,Premium,I,VS2,59.3,59.0,7.13,6.97,4.18,8.732
28588,1.24,Very Good,J,VS1,59.1,62.0,7.06,7.04,4.17,8.599
28589,0.4,Ideal,G,SI1,62.0,55.0,4.72,4.76,2.94,6.54
28590,0.41,Premium,E,SI1,62.4,58.0,4.75,4.77,2.97,6.627
28591,0.9,Very Good,D,SI2,59.8,53.0,6.2,6.25,3.72,8.198
28592,0.61,Very Good,I,VVS2,62.0,54.4,5.47,5.51,3.4,7.48
28593,0.4,Very Good,F,SI1,62.9,57.0,4.68,4.7,2.95,6.603
28594,0.7,Good,E,SI2,56.9,63.0,5.78,5.71,3.27,7.472
28595,1.03,Premium,H,SI2,62.0,60.0,6.47,6.41,4.0,8.229
28596,0.72,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,7.747
28597,0.53,Ideal,E,VS2,61.9,56.0,5.19,5.21,3.22,7.451
28598,1.19,Ideal,G,SI1,62.3,55.0,6.76,6.81,4.23,8.754
28599,1.0,Ideal,E,I1,63.0,57.0,6.35,6.32,3.99,8.12
28600,0.3,Premium,D,SI2,60.9,58.0,4.29,4.32,2.62,6.103
28601,1.06,Very Good,E,IF,62.7,58.0,6.48,6.54,4.08,9.352
28602,0.3,Very Good,H,VVS2,63.5,55.0,4.28,4.25,2.71,6.654
28603,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,7.13
28604,1.29,Very Good,G,SI2,63.3,61.0,6.84,6.8,4.32,8.505
28605,1.32,Premium,H,SI2,62.7,58.0,7.05,6.99,4.4,8.769
28606,0.91,Very Good,J,I1,63.1,57.0,6.12,6.06,3.84,7.625
28607,1.01,Very Good,E,SI1,60.8,59.0,6.43,6.5,3.93,8.743
28608,0.43,Ideal,G,VVS2,61.9,55.0,4.84,4.86,3.0,6.962
28609,0.33,Premium,G,VVS1,61.2,60.0,4.44,4.42,2.71,7.016
28610,0.32,Premium,G,VS2,60.5,58.0,4.41,4.42,2.67,6.33
28611,1.01,Ideal,F,VS2,61.6,56.0,6.48,6.45,3.98,8.886
28612,0.24,Ideal,H,IF,61.8,54.0,3.99,4.03,2.47,6.223
28613,1.0,Premium,G,VS2,62.0,57.0,6.43,6.37,3.97,8.707
28614,0.71,Premium,F,VS1,59.1,61.0,5.84,5.81,3.44,7.951
28615,0.34,Ideal,H,VS2,60.4,57.0,4.54,4.57,2.75,6.319
28616,0.39,Very Good,F,SI1,61.3,62.0,4.68,4.71,2.88,6.507
28617,1.5,Good,G,SI1,62.9,58.0,7.17,7.3,4.55,9.237
28618,1.14,Ideal,H,VS2,61.6,56.0,6.68,6.72,4.13,8.671
28619,2.01,Ideal,E,SI2,62.1,57.0,8.0,7.88,4.93,9.502
28620,0.32,Very Good,F,VS2,63.0,57.0,4.33,4.37,2.74,6.4
28621,1.01,Good,G,SI1,63.7,60.0,6.32,6.28,4.01,8.54
28622,0.71,Ideal,F,SI1,61.4,55.0,5.75,5.82,3.55,7.794
28623,1.01,Very Good,G,VS2,63.1,59.0,6.4,6.37,4.03,8.717
28624,1.59,Very Good,I,VS2,60.5,63.0,7.52,7.45,4.53,9.221
28625,1.02,Premium,E,SI1,62.6,58.0,6.47,6.44,4.05,8.571
28626,2.01,Very Good,H,VS2,63.2,58.0,7.93,8.01,5.04,9.826
28627,0.53,Ideal,F,IF,61.3,57.0,5.19,5.21,3.19,7.885
28628,1.07,Premium,G,VS2,62.1,58.0,6.55,6.59,4.08,8.757
28629,0.36,Ideal,G,VS1,62.3,57.0,4.57,4.55,2.84,6.767
28630,0.54,Ideal,D,VS2,62.6,57.0,5.18,5.24,3.26,7.545
28631,0.54,Ideal,I,VS2,61.9,56.0,5.2,5.26,3.24,7.139
28632,0.7,Ideal,F,VS2,60.8,57.0,5.75,5.77,3.5,7.992
28633,0.31,Premium,F,VS1,61.8,60.0,4.39,4.35,2.7,6.771
28634,2.01,Ideal,I,SI1,62.9,55.0,8.07,8.0,5.05,9.442
28635,0.41,Premium,D,SI2,61.2,59.0,4.8,4.77,2.93,6.775
28636,1.16,Premium,J,SI1,62.5,58.0,6.73,6.67,4.19,8.348
28637,0.93,Premium,E,I1,62.3,60.0,6.23,6.2,3.87,7.881
28638,0.57,Ideal,E,VS2,61.7,56.0,5.34,5.36,3.3,7.523
28639,1.09,Ideal,F,SI1,62.5,57.0,6.59,6.54,4.1,8.617
28640,1.0,Ideal,E,SI2,61.9,56.0,6.39,6.43,3.97,8.469
28641,1.51,Very Good,G,VVS2,62.7,57.0,7.33,7.38,4.61,9.612
28642,1.14,Premium,H,SI1,63.0,57.0,6.7,6.65,4.2,8.445
28643,1.51,Ideal,H,SI1,61.8,55.0,7.38,7.42,4.57,9.142
28644,0.51,Very Good,G,VS2,62.4,62.0,5.07,5.09,3.17,7.271
28645,0.34,Premium,F,VS1,60.4,58.0,4.53,4.51,2.73,6.863
28646,0.36,Ideal,F,SI1,61.5,56.0,4.59,4.62,2.83,6.397
28647,0.32,Ideal,E,VVS2,61.6,55.0,4.42,4.45,2.73,6.672
28648,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,6.955
28649,0.73,Premium,D,VS1,60.0,58.0,5.86,5.9,3.53,8.194
28650,0.39,Premium,F,VVS1,59.7,58.0,4.73,4.75,2.83,7.116
28651,0.3,Premium,I,VVS1,62.6,60.0,4.25,4.28,2.67,6.314
28652,1.18,Ideal,D,SI1,61.9,55.0,6.8,6.76,4.2,8.884
28653,1.19,Premium,H,SI1,62.7,61.0,6.73,6.66,4.2,8.648
28654,0.53,Ideal,D,VS2,61.4,56.0,5.18,5.21,3.19,7.414
28655,0.71,Ideal,F,SI2,61.2,55.0,5.77,5.79,3.54,7.769
28656,1.01,Ideal,G,VS1,61.8,57.0,6.4,6.45,3.97,8.779
28657,0.7,Good,E,SI1,63.2,57.0,5.61,5.63,3.55,7.822
28658,1.27,Very Good,I,VS2,59.2,60.0,7.11,7.08,4.2,8.897
28659,1.5,Premium,G,SI1,62.7,58.0,7.28,7.23,4.55,9.219
28660,1.0,Very Good,E,VVS2,63.0,58.0,6.33,6.36,4.0,9.13
28661,1.03,Ideal,F,VVS2,61.1,57.0,6.51,6.54,3.99,9.215
28662,1.13,Very Good,G,SI2,60.0,61.0,6.71,6.78,4.05,8.398
28663,0.51,Premium,F,SI2,62.9,59.0,5.11,5.07,3.2,6.863
28664,0.8,Good,H,VS2,63.4,60.0,5.92,5.82,3.72,7.953
28665,0.41,Very Good,E,SI1,62.9,56.0,4.72,4.76,2.98,6.627
28666,0.37,Premium,I,VVS1,62.4,58.0,4.55,4.58,2.85,6.524
28667,0.31,Ideal,F,IF,62.3,57.0,4.3,4.34,2.69,6.773
28668,1.0,Good,E,SI1,59.8,65.0,6.56,6.45,3.89,8.346
28669,0.7,Very Good,E,VVS1,60.9,59.0,5.67,5.81,3.5,8.223
28670,0.39,Premium,E,VS2,61.4,58.0,4.68,4.73,2.89,6.79
28671,1.54,Premium,F,SI1,60.9,59.0,7.46,7.56,4.57,9.375
28672,1.52,Premium,G,VS2,61.9,56.0,7.39,7.28,4.54,9.494
28673,2.14,Premium,H,SI1,62.3,58.0,8.28,8.22,5.14,9.581
28674,0.35,Premium,D,SI1,61.8,59.0,4.56,4.54,2.81,6.718
28675,1.12,Ideal,E,VVS2,60.6,57.0,6.77,6.66,4.07,9.284
28676,2.01,Premium,J,VS2,61.1,59.0,8.07,8.04,4.92,9.49
28677,0.44,Ideal,I,VS1,61.8,55.0,4.89,4.92,3.03,6.693
28678,1.15,Premium,E,SI2,62.3,58.0,6.73,6.67,4.18,8.453
28679,0.32,Premium,G,VS2,62.5,58.0,4.38,4.36,2.73,6.579
28680,0.9,Ideal,G,SI2,61.5,57.0,6.07,6.19,3.77,8.222
28681,1.0,Good,D,SI1,64.1,56.0,6.28,6.24,4.01,8.753
28682,0.38,Ideal,D,VS2,62.0,56.0,4.68,4.64,2.89,6.906
28683,2.11,Fair,G,SI2,65.0,56.0,8.06,8.01,5.22,9.444
28684,0.41,Ideal,E,VS1,62.1,55.0,4.8,4.77,2.97,7.05
28685,0.3,Ideal,E,VVS2,60.9,57.0,4.32,4.35,2.64,6.667
28686,0.71,Very Good,D,SI1,61.1,56.0,5.74,5.78,3.52,7.91
28687,1.11,Ideal,E,SI2,62.8,55.0,6.62,6.6,4.15,8.518
28688,0.3,Premium,G,VS1,61.8,59.0,4.34,4.37,2.69,6.405
28689,0.7,Ideal,H,VVS1,61.5,57.0,5.69,5.73,3.51,8.165
28690,0.4,Premium,H,VVS2,60.9,58.0,4.74,4.79,2.9,6.777
28691,0.51,Good,D,SI2,57.7,60.0,5.31,5.26,3.05,7.092
28692,1.51,Premium,F,VS2,61.7,58.0,7.33,7.28,4.51,9.543
28693,0.78,Premium,F,SI1,62.3,57.0,5.86,5.85,3.65,7.812
28694,0.31,Ideal,E,VS2,61.5,56.0,4.37,4.34,2.68,6.771
28695,0.31,Very Good,F,SI1,63.1,57.0,4.31,4.28,2.71,6.497
28696,1.01,Ideal,E,VS1,61.6,57.0,6.41,6.45,3.96,8.913
28697,1.1,Premium,I,SI1,61.2,61.0,6.66,6.61,4.01,8.461
28698,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,8.217
28699,0.72,Premium,I,SI1,61.5,59.0,5.73,5.78,3.54,7.672
28700,0.45,Ideal,G,IF,62.0,53.0,4.94,4.99,3.08,7.228
28701,1.32,Premium,J,SI2,61.2,59.0,7.08,7.04,4.32,8.333
28702,0.54,Ideal,E,VS2,61.0,56.0,5.28,5.25,3.21,7.521
28703,0.35,Good,H,VS2,63.7,57.0,4.48,4.53,2.87,6.314
28704,1.21,Very Good,H,VS2,62.9,57.0,6.75,6.8,4.26,8.731
28705,0.7,Ideal,J,VS1,62.8,56.0,5.64,5.66,3.55,7.601
28706,0.63,Ideal,F,VVS2,61.9,57.0,5.47,5.51,3.4,7.95
28707,2.0,Ideal,H,SI1,62.8,52.0,8.05,8.1,5.06,9.822
28708,1.05,Good,H,SI1,59.2,60.0,6.59,6.62,3.91,8.486
28709,0.32,Very Good,E,VVS2,62.4,56.0,4.34,4.38,2.72,6.612
28710,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,6.631
28711,0.33,Ideal,G,VS1,62.1,56.0,4.42,4.4,2.74,6.75
28712,1.23,Premium,G,SI2,62.1,58.0,6.85,6.8,4.24,8.501
28713,0.5,Premium,G,VS1,62.5,60.0,5.06,5.08,3.17,7.393
28714,1.51,Premium,F,SI1,60.7,58.0,7.41,7.38,4.49,9.364
28715,1.08,Ideal,E,SI1,61.5,55.0,6.59,6.62,4.06,8.945
28716,1.03,Very Good,H,SI1,63.5,53.0,6.43,6.46,4.09,8.428
28717,0.51,Ideal,D,SI2,60.9,56.0,5.18,5.2,3.16,7.232
28718,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,8.543
28719,0.7,Very Good,E,VS2,60.5,63.0,5.74,5.7,3.46,7.915
28720,0.3,Very Good,H,SI1,62.5,57.0,4.25,4.29,2.67,6.068
28721,0.7,Ideal,F,SI1,62.3,56.0,5.65,5.68,3.53,7.776
28722,1.24,Premium,F,SI1,62.6,59.0,6.86,6.76,4.26,8.72
28723,0.53,Ideal,D,SI1,60.4,57.0,5.28,5.31,3.2,7.611
28724,1.13,Ideal,F,I1,62.2,55.0,6.63,6.68,4.14,8.172
28725,1.24,Fair,F,SI2,64.9,60.0,6.7,6.63,4.32,8.384
28726,1.02,Good,D,SI2,57.5,62.0,6.6,6.62,3.8,8.253
28727,1.02,Premium,G,VVS1,63.0,58.0,6.43,6.4,4.04,8.961
28728,0.7,Ideal,F,VVS1,62.2,55.0,5.69,5.66,3.53,8.116
28729,0.71,Fair,D,SI1,66.3,56.0,5.61,5.49,3.68,7.771
28730,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,8.586
28731,0.32,Ideal,E,VVS1,61.7,55.0,4.39,4.43,2.72,6.821
28732,1.01,Good,G,SI2,64.0,59.0,6.34,6.31,4.05,8.149
28733,0.31,Good,H,VS2,63.8,56.0,4.33,4.29,2.75,6.373
28734,0.96,Ideal,G,VS1,61.1,56.0,6.34,6.39,3.89,8.826
28735,0.71,Ideal,E,VS2,62.3,56.0,5.7,5.73,3.56,8.015
28736,0.7,Premium,G,SI2,61.1,60.0,5.67,5.62,3.45,7.686
28737,0.31,Ideal,G,VVS1,62.1,53.0,4.36,4.4,2.72,6.671
28738,0.27,Ideal,E,VS2,62.7,55.0,4.15,4.18,2.61,6.153
28739,0.43,Ideal,G,VVS2,62.0,55.0,4.86,4.89,3.02,6.861
28740,0.42,Ideal,G,VVS1,60.6,56.0,4.88,4.86,2.95,7.119
28741,0.33,Ideal,E,VS1,61.5,54.0,4.46,4.49,2.75,6.692
28742,1.01,Good,G,SI2,63.8,56.0,6.32,6.28,4.02,8.373
28743,2.06,Ideal,F,SI2,62.7,57.0,8.19,8.09,5.1,9.678
28744,0.85,Premium,D,SI2,60.5,60.0,6.11,6.06,3.68,7.915
28745,1.55,Premium,D,SI2,62.0,58.0,7.39,7.44,4.6,9.297
28746,0.9,Very Good,I,SI1,63.3,59.0,6.14,6.05,3.86,8.087
